ds,yhat,yhat_lower,yhat_upper
2017-11-27,371.74486172663944,305.7126158861881,431.23809376144214
2017-11-28,370.1538452671713,308.9186661164167,436.9443732546954
2017-11-29,363.8288104036717,305.244147715513,423.55286735707733
2017-11-30,352.87422105386236,289.9742678330753,414.75762185768184
2017-12-01,343.15949773192654,283.42734968231554,407.4142066826393
2017-12-02,299.5265631795907,235.24880289128686,358.2582621843696
2017-12-03,301.48890167273737,237.9042062667763,364.311896053306
2017-12-04,333.6235359789284,270.66088304722496,398.77086175697656
2017-12-05,320.7575161438089,259.2437250652504,378.8734770635204
2017-12-06,304.00918949268896,239.15623179313343,364.31704818097126
2017-12-07,283.6607637383569,220.32556070362918,344.32240462008866
2017-12-08,265.73825121502904,208.07956711367356,326.3415809618641
2017-12-09,215.21584023846816,154.70697104823256,279.4717434452306
2017-12-10,211.71234265716768,148.6524115899743,275.5240434452501
2017-12-11,239.88117955357538,181.09770967450396,304.0844789655822
2017-12-12,224.59554190470072,159.35624123984067,290.3573318100965
2017-12-13,206.98902184883926,145.26649031594428,267.78793710732174
2017-12-14,187.32823594376475,125.95299617925592,252.45749009919965
2017-12-15,171.59352052871787,109.9520163316937,233.78637166445043
2017-12-16,124.68472101098865,61.50045685422742,186.46495456807855
2017-12-17,126.11968360199664,62.904496068663406,183.30212792223682
2017-12-18,160.4268561863309,98.68448965265426,219.26061349651013
2017-12-19,152.3335664685405,92.14473745176615,211.37137553463737
2017-12-20,142.8101928861695,82.47076169160653,203.42296750318135
2017-12-21,131.94665996920543,69.9526572196138,189.08946500901754
2017-12-22,125.53724185895643,65.9017555066076,189.10708654266315
2017-12-23,88.29059439258188,27.91939794800355,148.9057697318152
2017-12-24,99.53252127460196,34.57603866205753,159.3986461626998
2017-12-25,143.60277855854048,85.23992289028399,201.25406717822702
2017-12-26,145.04738641475916,83.7856575092072,204.75215967017553
2017-12-27,144.66657024018696,86.48799469841792,208.27370929879248
2017-12-28,142.39467738856098,86.07041954375458,206.45359308772424
2017-12-29,143.8865309126531,84.96234667708404,203.22759971136327
2017-12-30,113.73431232330465,49.42987932000616,174.50615803204585
2017-12-31,131.1679586441894,71.35584232178337,195.14792826586537
2018-01-01,180.45481231656603,120.51362480364192,241.23473295346514
2018-01-02,186.09273718227305,124.8067942232493,247.3187423598522
2018-01-03,188.8582642619693,125.0555088139541,249.61833234816183
2018-01-04,188.6861234867927,127.93080570172877,253.08486627329214
2018-01-05,191.2560943691136,124.30824941141722,250.43046510859142
2018-01-06,161.20407096331064,98.56117339732035,223.55125831948692
2018-01-07,177.8248474405754,119.48249325359956,240.5262676199532
2018-01-08,225.46795468368504,161.54096360115457,287.56549809371114
2018-01-09,228.7280672912164,167.55707045945573,290.9995282271829
2018-01-10,228.49017594191056,165.8456858442235,294.4897712200431
2018-01-11,224.80596444989683,161.49272988035645,288.09353256062747
2018-01-12,223.47741031328493,166.12912298794055,286.1761461211863
2018-01-13,189.26459024430227,125.54074187269947,252.69466520696753
2018-01-14,201.5847526430774,140.95190239101382,265.4825397157125
2018-01-15,244.90671010380436,182.72346093789076,301.4769772179206
2018-01-16,243.93685981880853,178.174771267162,301.21962418294396
2018-01-17,239.66237794765505,176.22543778963558,300.09438828245914
2018-01-18,232.2254407756996,169.95572233586626,292.8921450296963
2018-01-19,227.5050652510255,163.00459831352805,290.27885188378843
2018-01-20,190.32358376328725,127.45560706265891,253.61749780743523
2018-01-21,200.1453645325958,135.7066379245488,257.0371222066918
2018-01-22,241.46919612614585,178.1638600907727,301.322064496628
2018-01-23,239.01592471427358,178.4000903510599,301.477461421481
2018-01-24,233.7715879498152,177.1821564790592,294.3690201010932
2018-01-25,225.86251262414964,168.65085157057572,284.32453846115146
2018-01-26,221.13840138848917,159.63549410811692,285.32401417173645
2018-01-27,184.3803755428665,124.66314288740948,245.92453629164422
2018-01-28,195.00152986521275,131.2691518425054,256.1140191782843
2018-01-29,237.4413567987361,179.64166833050965,304.5216906114637
2018-01-30,236.35531784619437,176.9169021255479,296.95913340109144
2018-01-31,232.66096707679029,172.02026740785044,297.0661325821866
2018-02-01,226.41457037787976,164.4179365567569,289.02686774503854
2018-02-02,223.39663672467998,164.67392354767583,284.1294653850368
2018-02-03,188.32203862971565,121.83473301641321,248.02928974284492
2018-02-04,200.5424670372444,141.84683785045937,264.83513059533277
2018-02-05,244.4425284629339,180.2552021488142,308.88746787370786
2018-02-06,244.6309664142377,186.8174884130297,304.33718209171104
2018-02-07,241.9871514605852,181.7968411787408,301.46751455373885
2018-02-08,236.5392173252591,173.4879058840754,295.6613624512242
2018-02-09,234.04979055310977,170.929316497364,296.6317963845522
2018-02-10,199.22621700059685,137.83953730439393,258.62715616295606
2018-02-11,211.42279281781543,151.28791587207215,273.16018362010186
2018-02-12,255.03632539370838,193.44957759102712,314.58268911881703
2018-02-13,254.69653285268234,192.01645988716564,317.6958184846972
2018-02-14,251.31146090393594,188.5721925237001,315.78159800341155
2018-02-15,244.94433551600557,187.090646362772,302.1057049928453
2018-02-16,241.39784536254268,179.48519743104987,303.82288923603795
2018-02-17,205.42280745095377,145.20699208568888,264.9717475958288
2018-02-18,216.4187759574037,156.56610087516486,281.8815253161929
2018-02-19,258.82797265117057,192.79299377880636,323.7225087869274
2018-02-20,257.3240993629937,194.84640495756622,320.22323662161995
2018-02-21,252.85626056403336,194.95831774811975,314.48336792218225
2018-02-22,245.52445976711277,182.78236742518203,306.1171929796105
2018-02-23,241.16270360257246,178.86540040552416,306.30758667858845
2018-02-24,204.54670046332714,140.78241968295956,268.18368211681667
2018-02-25,215.09373989792275,152.52775602111086,274.7807057842495
2018-02-26,257.25614931866096,197.80560502910782,311.6180611365925
2018-02-27,255.70989828064958,196.17343541989635,321.7195754104277
2018-02-28,251.39857968612134,188.5811919195265,315.92351064762
2018-03-01,244.4092245124103,183.3442218103591,306.9720383968093
2018-03-02,240.5559687805203,179.7929550437975,307.9855477762529
2018-03-03,204.58853710900053,144.05533614447822,267.07546150216524
2018-03-04,215.89309989818724,156.13881322486122,277.26784881969655
2018-03-05,258.88686600408136,194.84542478389545,319.93182795716996
2018-03-06,258.2079420497408,192.1816390295609,317.78805952956094
2018-03-07,254.76064549974205,192.01403766153234,316.3518648550476
2018-03-08,248.5926841082695,189.94872758892407,311.351110027539
2018-03-09,245.48017610616847,185.14259636955217,305.0297948515163
2018-03-10,210.13743213462786,145.36119666863857,267.64505042814346
2018-03-11,221.9190149837505,156.3530526285621,284.6421600586516
2018-03-12,265.2154015970999,207.22602989021198,328.400090332488
2018-03-13,264.64374579052844,205.82412690385172,323.6615008233755
2018-03-14,261.09390176604796,202.89782579632126,322.08738710987194
2018-03-15,254.6061003989356,192.48952749795893,312.9224732475225
2018-03-16,250.95623900479083,190.33919059732636,315.51624579006113
